division_code,division_name,district_code,district_name,upazila_code,upazila_name,union_code,union_name
20,Chittagong,2019,Comilla ,201936,Daudkandi ,20193690,Barapara 
20,Chittagong,2019,Comilla ,201936,Daudkandi ,20193694,Sundalpur 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194010,Bara Shalghar 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194011,Isab Pur 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194017,Mohan Pur 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194023,Barkamta 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194035,Dhamti 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194041,Sultanpur 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194047,Fatehabad 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194053,Uttar Gunaighar 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194059,Dakshin Gunaighar 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194065,Jafarganj 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194071,Elahabad 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194077,Rajamehar 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194083,Bhani 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194089,Rasulpur 
20,Chittagong,2019,Comilla ,201940,Debidwar ,20194095,Subil 
20,Chittagong,2019,Comilla ,201954,Homna ,20195415,Asadpur 
20,Chittagong,2019,Comilla ,201954,Homna ,20195420,Bhasania 
20,Chittagong,2019,Comilla ,201954,Homna ,20195422,Dulal Pur 
20,Chittagong,2019,Comilla ,201954,Homna ,20195425,Joypur 
20,Chittagong,2019,Comilla ,201954,Homna ,20195428,Chander Char 
20,Chittagong,2019,Comilla ,201954,Homna ,20195447,Ghagutia 
20,Chittagong,2019,Comilla ,201954,Homna ,20195450,Garmora 
20,Chittagong,2019,Comilla ,201954,Homna ,20195476,Mathabanga 
20,Chittagong,2019,Comilla ,201954,Homna ,20195485,Nilakhi 
20,Chittagong,2019,Comilla ,201967,Comilla Adarsha Sadar ,20196722,Amratali 
20,Chittagong,2019,Comilla ,201967,Comilla Adarsha Sadar ,20196751,Dakshin Durgapur 
20,Chittagong,2019,Comilla ,201967,Comilla Adarsha Sadar ,20196765,Jagannathpur 
20,Chittagong,2019,Comilla ,201967,Comilla Adarsha Sadar ,20196768,Kalir Bazar 
20,Chittagong,2019,Comilla ,201967,Comilla Adarsha Sadar ,20196790,Panchthubi 
20,Chittagong,2019,Comilla ,201967,Comilla Adarsha Sadar ,20196794,Uttar Durgapur 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197217,Bakai 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197235,Gobindapur 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197252,Laksam 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197263,Mudafarganj 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197277,Kandirpar 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197284,Ajgara 
20,Chittagong,2019,Comilla ,201972,Laksam ,20197287,Uttardah 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197413,Baishgaon 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197417,Bipulasar 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197431,Hasnabad 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197442,Jhalam (Uttar) 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197445,Jhalam (Dakshin) 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197453,Khila 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197459,Lakshmanpur 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197463,Maisatua 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197470,Nather Petua 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197482,Sarashpur 
20,Chittagong,2019,Comilla ,201974,Manoharganj ,20197494,Uttar Hawla 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197512,Barakanda 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197519,Chandanpur 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197521,Chalibhanga 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197543,Gobindapur 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197553,Luter Char 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197571,Maniker Char 
20,Chittagong,2019,Comilla ,201975,Meghna ,20197595,Radhanagar 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198110,Akubpur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198111,Andikot 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198113,Purba Bangara 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198118,Paschim Bangara 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198122,Chapitala 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198127,Darora 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198131,Chhaliakandi 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198136,Dhamghar 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198140,Jahapur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198145,Jatrapur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198149,Kamalla 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198154,Muradnagar 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198158,Purba Nabipur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198163,Paschim Nabipur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198167,Paharpur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198172,Babuti Para 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198176,Purba Purbadhair 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198181,Paschim Purbadhair 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198185,Uttar Ramchandrapur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198190,Dakshin Ramchandrapur 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198191,Tanki 
20,Chittagong,2019,Comilla ,201981,Muradnagar ,20198194,Sreekail 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198711,Adra 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198717,Bangodda 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198734,Bakshaganj 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198743,Dhalua 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198751,Daulkhar 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198757,Hesakhal 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198760,Jodda 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198769,Mokara 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198773,Mokrabpur 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198780,Peria 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198786,Roykot 
20,Chittagong,2019,Comilla ,201987,Nangalkot ,20198794,Satbaria 
20,Chittagong,2019,Comilla ,201994,Titas ,20199410,Balarampur 
20,Chittagong,2019,Comilla ,201994,Titas ,20199417,Bitikandi 
20,Chittagong,2019,Comilla ,201994,Titas ,20199435,Jagatpur 
20,Chittagong,2019,Comilla ,201994,Titas ,20199445,Jiarkandi 
20,Chittagong,2019,Comilla ,201994,Titas ,20199462,Kala Kandi 
20,Chittagong,2019,Comilla ,201994,Titas ,20199467,Karikandi 
20,Chittagong,2019,Comilla ,201994,Titas ,20199469,Majidpur 
20,Chittagong,2019,Comilla ,201994,Titas ,20199477,Narayandia 
20,Chittagong,2019,Comilla ,201994,Titas ,20199485,Satani 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221610,Badarkhali 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221612,Bamo Bilchari 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221616,Baraitali 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221622,Bheola Manik Char 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221627,Chiringa 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221631,Demusia 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221633,Dulahazara 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221639,Purba Barabheola 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221644,Fasiakhali 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221650,Harbang 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221655,Kakhara 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221661,Kaiarbil 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221667,Khuntakhali 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221669,Konakhali 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221672,Lakhyarchar 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221680,Saharbil 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221687,Surajpur Manikpur 
20,Chittagong,2022,Cox's Bazar ,202216,Chakoria ,20221694,Paschim Bara Bheola 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222420,Bharuakhali 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222422,Chaufaldandi 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222435,Idgaon 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222438,Islampur 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222442,Islamabad 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222445,Jalalabad 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222447,Jhilwanja 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222459,Khurushkul 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222471,Patali Machhuakhali 
20,Chittagong,2022,Cox's Bazar ,202224,Cox's Bazar Sadar ,20222483,Pokkhali 
20,Chittagong,2022,Cox's Bazar ,202245,Kutubdia ,20224513,Ali Akbar Deil 
20,Chittagong,2022,Cox's Bazar ,202245,Kutubdia ,20224527,Baraghop 
20,Chittagong,2022,Cox's Bazar ,202245,Kutubdia ,20224540,Dakshin Dhurung 
20,Chittagong,2022,Cox's Bazar ,202245,Kutubdia ,20224554,Kaiyarbil 
20,Chittagong,2022,Cox's Bazar ,202245,Kutubdia ,20224567,Lemsikhali 
20,Chittagong,2022,Cox's Bazar ,202245,Kutubdia ,20224581,Uttar Dhurung 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224911,Bara Maheskhali 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224918,Chhotamohes Khali 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224923,Dhalghata 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224947,Hoanak 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224959,Kalarmarchhara 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224962,Kutubjom 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224971,Matarbari 
20,Chittagong,2022,Cox's Bazar ,202249,Maheshkhali ,20224983,Saflapur 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225611,Bara Bakia 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225655,Ujantia 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225678,Magnama 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225683,Pekua 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225689,Rajakhali 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225693,Shilkhali 
20,Chittagong,2022,Cox's Bazar ,202256,Pekua ,20225696,Taitong 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226613,Chakmarkul 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226615,Fatekharkul 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226619,Garjania 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226628,Idgar 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226638,Joarianala 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226647,Kachhapia 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226657,Khuniapalong 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226666,Kauarkhop 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226670,Rashid Nagar 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226676,Rajarkul 
20,Chittagong,2022,Cox's Bazar ,202266,Ramu ,20226685,Dakshin Mithachhari 
20,Chittagong,2022,Cox's Bazar ,202290,Teknaf ,20229015,Baharchhara 
20,Chittagong,2022,Cox's Bazar ,202290,Teknaf ,20229031,Nhilla 
20,Chittagong,2022,Cox's Bazar ,202290,Teknaf ,20229039,St.Martin Dwip 
20,Chittagong,2022,Cox's Bazar ,202290,Teknaf ,20229047,Sabrang 
20,Chittagong,2022,Cox's Bazar ,202290,Teknaf ,20229063,Teknaf 
20,Chittagong,2022,Cox's Bazar ,202290,Teknaf ,20229079,Whykong 
20,Chittagong,2022,Cox's Bazar ,202294,Ukhia ,20229415,Haldia Palong 
20,Chittagong,2022,Cox's Bazar ,202294,Ukhia ,20229431,Jalia Palong 
20,Chittagong,2022,Cox's Bazar ,202294,Ukhia ,20229447,Raja Palong 
20,Chittagong,2022,Cox's Bazar ,202294,Ukhia ,20229463,Ratna Palong 
20,Chittagong,2022,Cox's Bazar ,202294,Ukhia ,20229479,Palong Khali 
30,Dhaka,3026,Dhaka ,302604,Badda Thana,30260413,Badda 
30,Dhaka,3026,Dhaka ,302604,Badda Thana,30260419,Beraid 
30,Dhaka,3026,Dhaka ,302604,Badda Thana,30260457,Bhatara 
30,Dhaka,3026,Dhaka ,302604,Badda Thana,30260482,Satarkul 
30,Dhaka,3026,Dhaka ,302606,Biman Bandar Thana,30260638,Dakshinkhan(Part) 
30,Dhaka,3026,Dhaka ,302610,Dakshinkhan Thana,30261038,Dakshinkhan(Part) 
30,Dhaka,3026,Dhaka ,302612,Demra Thana,30261265,Demra 
30,Dhaka,3026,Dhaka ,302612,Demra Thana,30261280,Matuail (Part) 
30,Dhaka,3026,Dhaka ,302612,Demra Thana,30261293,Saralia 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261410,Amta 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261411,Baisakanda 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261417,Balia 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261423,Bhararia 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261429,Chauhat 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261435,Dhamrai 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261441,Gangutia 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261447,Jadabpur 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261453,Kulla 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261459,Kushura 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261465,Nannar 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261471,Rowail 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261477,Sanora 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261483,Sombhag 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261488,Suapur 
30,Dhaka,3026,Dhaka ,302614,Dhamrai ,30261494,Suti Para 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261813,Bilaspur 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261821,Kushumhati 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261831,Mahmudpur 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261842,Muksudpur 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261852,Narisha 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261863,Nayabari 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261873,Roypara 
30,Dhaka,3026,Dhaka ,302618,Dohar ,30261884,Sutar Para 
30,Dhaka,3026,Dhaka ,302629,Jatrabari Thana,30262935,Dhania (Part) 
30,Dhaka,3026,Dhaka ,302629,Jatrabari Thana,30262980,Matuail (Part) 
30,Dhaka,3026,Dhaka ,302632,Kadamtali Thana,30263235,Dhania (Part) 
30,Dhaka,3026,Dhaka ,302632,Kadamtali Thana,30263280,Matuail(Part) 
30,Dhaka,3026,Dhaka ,302632,Kadamtali Thana,30263295,Shyampur 
30,Dhaka,3026,Dhaka ,302634,Kamrangir Char Thana,30263451,Sultanganj 
30,Dhaka,3026,Dhaka ,302636,Khilgaon Thana,30263660,Dakshingaon (Part) 
30,Dhaka,3026,Dhaka ,302636,Khilgaon Thana,30263685,Nasirabad 
30,Dhaka,3026,Dhaka ,302637,Khilkhet Thana,30263738,Dakshinkhan (Part) 
30,Dhaka,3026,Dhaka ,302637,Khilkhet Thana,30263749,Dumni 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263811,Aganagar 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263813,Basta 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263817,Hazratpur 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263825,Kalatia 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263834,Kalindi 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263843,Konda 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263851,Ruhitpur 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263860,Sakta 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263869,Subhadya 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263877,Taranagar 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263886,Tegharia 
30,Dhaka,3026,Dhaka ,302638,Keraniganj ,30263894,Zinjira 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266211,Agla 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266213,Bakshanagar 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266220,Bandura 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266227,Barrah 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266233,Baruakhali 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266240,Churain 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266247,Galimpur 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266254,Jantrail 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266261,Joykrishnapur 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266267,Kailail 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266274,Kalakopa 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266281,Nayansree 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266288,Shikari Para 
30,Dhaka,3026,Dhaka ,302662,Nawabganj ,30266294,Sholla 
30,Dhaka,3026,Dhaka ,302668,Sabujbagh Thana,30266860,Dakshingaon (Part) 
30,Dhaka,3026,Dhaka ,302668,Sabujbagh Thana,30266882,Manda 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267215,Amin Bazar 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267218,Ashulia 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267222,Banagram 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267227,Bhakurta 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267233,Biralia 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267239,Dhamsana 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267250,Kaundia 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267272,Pathalia 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267278,Savar 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267283,Shimulia 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267289,Tetuljhora 
30,Dhaka,3026,Dhaka ,302672,Savar ,30267294,Yearpur 
30,Dhaka,3026,Dhaka ,302693,Turag Thana,30269351,Harirampur 
30,Dhaka,3026,Dhaka ,302696,Uttar Khan Thana,30269676,Uttar Khan 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271011,Benail 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271023,Mukundapur 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271035,Deor 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271047,Jotbani 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271059,Katla 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271071,Khanpur 
55,Rangpur,5527,Dinajpur ,552710,Birampur ,55271083,Pali Prayagpur 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271213,Bhognagar 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271217,Maricha 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271225,Mohammadpur 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271234,Mohanpur 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271243,Nijpara 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271251,Palashbari 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271260,Paltapur 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271269,Shatagram 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271277,Satair 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271286,Shibrampur 
55,Rangpur,5527,Dinajpur ,552712,Birganj ,55271294,Sujalpur 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271713,Azimpur 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271719,Bhandara 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271728,Biral 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271738,Bijora 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271747,Dhamair 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271757,Dharmapur 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271766,Farakkabad 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271776,Mangalpur 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271785,Rani Pukur 
55,Rangpur,5527,Dinajpur ,552717,Biral ,55271795,Sahargram 
55,Rangpur,5527,Dinajpur ,552721,Bochaganj ,55272113,Atgaon 
55,Rangpur,5527,Dinajpur ,552721,Bochaganj ,55272127,Chhatail 
55,Rangpur,5527,Dinajpur ,552721,Bochaganj ,55272140,Ishania 
55,Rangpur,5527,Dinajpur ,552721,Bochaganj ,55272154,Mushidhat 
55,Rangpur,5527,Dinajpur ,552721,Bochaganj ,55272167,Nafanagar 
55,Rangpur,5527,Dinajpur ,552721,Bochaganj ,55272181,Rangaon 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273013,Abdulpur 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273015,Alokdihi 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273023,Amarpur 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273031,Aulia Pukur 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273039,Bhiail 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273047,Fatehjanapur 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273055,Isabpur 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273063,Nasratpur 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273071,Punatti 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273079,Saintara 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273087,Satnala 
55,Rangpur,5527,Dinajpur ,552730,Chirirbandar ,55273094,Tentulia 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273825,Aladipur 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273828,Betdighi 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273838,Daulatpur 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273847,Eluary 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273866,Kazihal 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273876,Khayerbari 
55,Rangpur,5527,Dinajpur ,552738,Fulbari ,55273884,Shibnagar 
55,Rangpur,5527,Dinajpur ,552743,Ghoraghat ,55274319,Bulakipur 
55,Rangpur,5527,Dinajpur ,552743,Ghoraghat ,55274338,Ghoraghat 
55,Rangpur,5527,Dinajpur ,552743,Ghoraghat ,55274357,Palsa 
55,Rangpur,5527,Dinajpur ,552743,Ghoraghat ,55274376,Singra 
55,Rangpur,5527,Dinajpur ,552747,Hakimpur ,55274713,Alihat 
55,Rangpur,5527,Dinajpur ,552747,Hakimpur ,55274740,Boaldar 
55,Rangpur,5527,Dinajpur ,552747,Hakimpur ,55274781,Khatta Madhab Para 
55,Rangpur,5527,Dinajpur ,552756,Kaharole ,55275615,Dabar 
55,Rangpur,5527,Dinajpur ,552756,Kaharole ,55275631,Mukundapur 
55,Rangpur,5527,Dinajpur ,552756,Kaharole ,55275647,Ramchandrapur 
55,Rangpur,5527,Dinajpur ,552756,Kaharole ,55275663,Rasulpur 
55,Rangpur,5527,Dinajpur ,552756,Kaharole ,55275679,Sundarpur 
55,Rangpur,5527,Dinajpur ,552756,Kaharole ,55275694,Targaon 
55,Rangpur,5527,Dinajpur ,552760,Khansama ,55276015,Alokjhari 
55,Rangpur,5527,Dinajpur ,552760,Khansama ,55276031,Angar Para 
55,Rangpur,5527,Dinajpur ,552760,Khansama ,55276047,Bhabki 
55,Rangpur,5527,Dinajpur ,552760,Khansama ,55276063,Bherbheri 
55,Rangpur,5527,Dinajpur ,552760,Khansama ,55276079,Goaldihi 
55,Rangpur,5527,Dinajpur ,552760,Khansama ,55276094,Khamar Para 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276416,Askarpur 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276417,Auliapur 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276425,Chehelgazi 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276434,Fazilpur 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276443,Kamalpur 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276460,Shankarpur 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276469,Shashara 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276477,Sekhpura 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276486,Sundarban 
55,Rangpur,5527,Dinajpur ,552764,Dinajpur Sadar ,55276494,Uthrail 
55,Rangpur,5527,Dinajpur ,552769,Nawabganj ,55276913,Bhaduria 
